Wall time,Step,Value
1571055390.0441477,6769,0.7725034356117249
1571055390.1937926,6779,1.038252830505371
1571055390.387217,6789,0.8529958724975586
1571055390.5158315,6799,0.8018386363983154
1571055390.7827857,6809,0.9057751893997192
1571055390.9756749,6819,0.8035227060317993
1571055391.105966,6829,0.7326549291610718
1571055391.3184416,6839,0.7676448822021484
1571055391.4938548,6849,0.9800513386726379
1571055391.6601756,6859,0.725843071937561
1571055391.9206855,6869,0.8392074704170227
1571055392.1755161,6879,0.9024342894554138
1571055392.3724828,6889,0.8996646404266357
1571055392.584782,6899,0.7628661394119263
1571055392.7360456,6909,0.83342045545578
1571055392.894142,6919,0.926298201084137
1571055393.1089303,6929,0.9624072313308716
1571055393.2903967,6939,0.9357431530952454
1571055393.4877107,6949,0.8908669948577881
1571055393.6864986,6959,0.8184157609939575
1571055393.8614357,6969,0.9165878295898438
1571055394.0741136,6979,0.7832335233688354
1571055394.195922,6989,0.8480063676834106
1571055394.3632631,6999,0.7324159741401672
1571055394.5440154,7009,0.7062348127365112
1571055394.709015,7019,0.9913612604141235
1571055394.8584685,7029,0.7470968961715698
1571055398.7949748,7039,0.8091350793838501
1571055398.924577,7049,0.5962907075881958
1571055399.012814,7059,0.703696608543396
1571055399.1701167,7069,0.7647473216056824
1571055399.245733,7079,0.6227562427520752
1571055399.3843715,7089,0.8539509773254395
1571055399.5032132,7099,0.800043523311615
1571055399.575965,7109,0.8156788349151611
1571055399.7185795,7119,0.8370989561080933
1571055399.8079653,7129,0.828394889831543
1571055399.9341192,7139,0.8485227227210999
1571055400.1086905,7149,0.9185717105865479
1571055400.3033435,7159,0.8881515264511108
1571055400.477644,7169,0.7832483053207397
1571055400.7048585,7179,0.6308091878890991
1571055400.9163811,7189,0.7654581665992737
1571055401.1627738,7199,0.8037285208702087
1571055401.3460033,7209,0.7472344040870667
1571055401.5546935,7219,0.6815725564956665
1571055401.7536016,7229,0.7927573919296265
1571055402.0077698,7239,0.8408788442611694
1571055402.198211,7249,1.0574837923049927
1571055402.4516368,7259,0.7865193486213684
1571055402.6959414,7269,0.9404396414756775
1571055402.9199724,7279,0.6664527654647827
1571055403.148349,7289,0.9067331552505493
1571055403.3601432,7299,0.9211105108261108
1571055403.5753934,7309,0.6272527575492859
1571055403.7920923,7319,0.8241674900054932
1571055403.9613578,7329,0.8117566704750061
1571055404.1681216,7339,0.8728389143943787
1571055404.4010093,7349,0.9169920086860657
1571055404.6397986,7359,0.8438612222671509
1571055404.8538706,7369,0.7448019981384277
1571055404.9866374,7379,0.6439700126647949
1571055405.1009839,7389,0.7235094308853149
1571055405.259924,7399,0.8597697019577026
1571055405.4430096,7409,0.7949975728988647
1571055405.6034524,7419,0.6461502313613892
1571055407.314764,7429,0.7043957710266113
1571055407.4020438,7439,0.7023645639419556
1571055407.479564,7449,0.8340084552764893
1571055407.5976005,7459,0.6500816345214844
1571055407.6792257,7469,0.6214880347251892
1571055407.7492564,7479,0.4847448468208313
1571055407.833532,7489,0.9062805771827698
1571055407.9294426,7499,0.8414595127105713
1571055408.0414479,7509,0.6949242949485779
1571055408.1680508,7519,0.9951469898223877
1571055408.3156095,7529,0.6163687705993652
1571055408.4616907,7539,0.7190706729888916
1571055408.606357,7549,0.7570631504058838
1571055408.8176813,7559,0.862042248249054
1571055409.0663188,7569,0.7688990831375122
1571055409.274631,7579,0.7350112199783325
1571055409.4904802,7589,0.7333555221557617
1571055409.7510304,7599,0.7204440832138062
1571055409.946699,7609,0.7237707376480103
1571055410.1854906,7619,0.8846374154090881
1571055410.4286067,7629,0.9398978352546692
1571055410.6034613,7639,0.8203359246253967
1571055410.85537,7649,0.7980350255966187
1571055411.0757587,7659,0.7125045657157898
1571055411.232189,7669,0.6316482424736023
1571055411.4187596,7679,0.7535414099693298
1571055411.6109867,7689,0.7955403327941895
1571055411.8329332,7699,0.7753892540931702
1571055412.0282938,7709,0.7317864298820496
1571055412.2588136,7719,0.8460061550140381
1571055412.4725592,7729,0.7323589324951172
1571055412.6615074,7739,0.6791267991065979
1571055412.8594828,7749,0.581010639667511
1571055413.0087652,7759,0.7201899886131287
1571055413.1609046,7769,0.7918798923492432
1571055413.442983,7779,0.7351642847061157
1571055413.5466268,7789,0.6741292476654053
1571055413.6588326,7799,0.7791286706924438
1571055413.7708287,7809,0.7817579507827759
1571055413.8201163,7819,0.8816903233528137
